kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultLanguage
youtube#video,Fagvc--b6ALO_poGCxr7Tei5iCk,MbgPfqCD0Kg,UCgx_iANJu2vdqaVldHn94vg,2021-11-13T15:41:35Z,UCgx_iANJu2vdqaVldHn94vg,Simple chord progression you MUST try!!,"Hey guys, heres a very simple chord progression that everyone should try right now. Its extremely easy to improvise off these chords and works very well with dramatic game style music. Hope you like this!!

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 





#chordprogression #improvisation #shorts",https://i.ytimg.com/vi/MbgPfqCD0Kg/default.jpg,120,90,https://i.ytimg.com/vi/MbgPfqCD0Kg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MbgPfqCD0Kg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MbgPfqCD0Kg/sddefault.jpg,640,480,https://i.ytimg.com/vi/MbgPfqCD0Kg/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Simple chord progression you MUST try!!,"Hey guys, heres a very simple chord progression that everyone should try right now. Its extremely easy to improvise off these chords and works very well with dramatic game style music. Hope you like this!!

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 





#chordprogression #improvisation #shorts",en-GB,2757,88,0,5,"['dark piano', 'tduncpiano', 'piano', 'improvisation', 'simple chords', 'simple chord progression', 'simple chords on piano', 'game music', 'gaming music on piano', 'gaming music chords', 'skyrim theme tune', 'best chord progressions piano']",en
youtube#video,8r1xvahIXUcIBk5y-ecDwYN02LY,LVRTtAjP46c,UCgx_iANJu2vdqaVldHn94vg,2021-11-08T21:09:58Z,UCgx_iANJu2vdqaVldHn94vg,Coldplay - Everglow - Piano cover (short),"Hey guys, this is just a short video of coldplay - Everglow The new video will come out shortly after. Thanks for all the support recently really helps a lot. Have a gd one 👍

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",https://i.ytimg.com/vi/LVRTtAjP46c/default.jpg,120,90,https://i.ytimg.com/vi/LVRTtAjP46c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LVRTtAjP46c/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LVRTtAjP46c/sddefault.jpg,640,480,https://i.ytimg.com/vi/LVRTtAjP46c/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Coldplay - Everglow - Piano cover (short),"Hey guys, this is just a short video of coldplay - Everglow The new video will come out shortly after. Thanks for all the support recently really helps a lot. Have a gd one 👍

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K",en-GB,2020,72,0,14,"['coldplay', 'cold play', 'paradise', 'piano', 'grand piano', 'piano covers', 'piano cover everglow', 'everglow', 'coldplay everglow', 'coldplay everglow piano cover', 'everglow easy piano tutorial', 'tduncpiano']",en
youtube#video,jn0BXJ2o0IiiEdAjLboZmrKnqK8,erfJHoWAlSA,UCgx_iANJu2vdqaVldHn94vg,2021-11-05T08:09:27Z,UCgx_iANJu2vdqaVldHn94vg,Alan Walker - The Spectre | Piano cover arr. Peter Buka (full video),"Hey guys, this is the full video of Alan Walker's 'The spectre,' since the last video did so well I made the full version. Thanks for all the support lately means a lot :)


#alanwalker #peterbuka #pianocover",https://i.ytimg.com/vi/erfJHoWAlSA/default.jpg,120,90,https://i.ytimg.com/vi/erfJHoWAlSA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/erfJHoWAlSA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/erfJHoWAlSA/sddefault.jpg,640,480,https://i.ytimg.com/vi/erfJHoWAlSA/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Alan Walker - The Spectre | Piano cover arr. Peter Buka (full video),"Hey guys, this is the full video of Alan Walker's 'The spectre,' since the last video did so well I made the full version. Thanks for all the support lately means a lot :)


#alanwalker #peterbuka #pianocover",en-GB,2987,108,0,32,"['alan walker', 'peter buka', 'piano cover', 'the spectre', 'spectre piano', 'the spectre piano cover', 'simple piano cover', 'peter buka piano cover', 'insane piano', 'alan walker the spectee piano', 'alan walker the spectre', 'best piano covers', 'top 10', 'the spectre piano', 'piano covers of popular songs', 'piano cover songs']",en
youtube#video,OmHd3m955o8DEYLNNjUm3TS8s7M,MCQkYBHe0q4,UCgx_iANJu2vdqaVldHn94vg,2021-11-02T22:41:11Z,UCgx_iANJu2vdqaVldHn94vg,INSANE BASS!! Two steps from hell - Victory (Piano Cover),"Hey guys, currently learning two steps from hell 'Victory' and hopefully I get it fully learnt soon! dont forget to subscribe if you haven't already. Drop a like comment and hit the notification bell to get notified when I next upload. Thanks for watching :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#twostepsfromhell #victory #darkpiano

-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",https://i.ytimg.com/vi/MCQkYBHe0q4/default.jpg,120,90,https://i.ytimg.com/vi/MCQkYBHe0q4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MCQkYBHe0q4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MCQkYBHe0q4/sddefault.jpg,640,480,https://i.ytimg.com/vi/MCQkYBHe0q4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,INSANE BASS!! Two steps from hell - Victory (Piano Cover),"Hey guys, currently learning two steps from hell 'Victory' and hopefully I get it fully learnt soon! dont forget to subscribe if you haven't already. Drop a like comment and hit the notification bell to get notified when I next upload. Thanks for watching :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#twostepsfromhell #victory #darkpiano

-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",en-GB,2236,94,0,11,"['two steps from hell', 'dark piano', 'easy slow piano tutorial', 'victory piano music', 'victory', 'piano cover', 'easy piano cover', 'tduncpiano', 'focus music', 'piano tutorial', 'how to play piano', 'quick piano', 'satisying piano', 'piano relaxing music for sleep', 'piano easy songs for beginners slow', 'piano easy songs to learn', 'mission impossible', 'insane piano', 'unreal piano playing', 'easy piano songs', 'how to learn piano', 'hardest piano song', 'TDunc Piano', 'piano covers']",en
youtube#video,X21NTxgFez4JncqV4oEUavjTBt0,12R8jhMeGtw,UCgx_iANJu2vdqaVldHn94vg,2021-10-31T16:33:35Z,UCgx_iANJu2vdqaVldHn94vg,Save your tears - The Weeknd - Piano cover,"Hey guys, currently learning save your tears by the Weeknd, full version of this will be released soon!! Don't forget to drop a like, comment and subscribe if you haven't already and Ill see you in the next one :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#SaveYourTears #pianocover #TheWeeknd

-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",https://i.ytimg.com/vi/12R8jhMeGtw/default.jpg,120,90,https://i.ytimg.com/vi/12R8jhMeGtw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/12R8jhMeGtw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/12R8jhMeGtw/sddefault.jpg,640,480,https://i.ytimg.com/vi/12R8jhMeGtw/maxresdefault.jpg,1280.0,720.0,TDunc Piano,1,none,Save your tears - The Weeknd - Piano cover,"Hey guys, currently learning save your tears by the Weeknd, full version of this will be released soon!! Don't forget to drop a like, comment and subscribe if you haven't already and Ill see you in the next one :)

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#SaveYourTears #pianocover #TheWeeknd

-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",en,1478,56,0,10,"['piano tutorial', 'fast piano', 'easy tutorial piano', 'how to play piano', 'tduncpiano', 'quick piano', 'satisfying videos', 'satisying piano', 'piano relaxing music for sleep', 'piano easy songs for beginners slow', 'piano easy songs to learn', 'mission impossible', 'impossible piano', 'insane piano', 'unreal piano playing', 'easy piano songs', 'how to learn piano', 'halloween', 'dark piano', 'hardest piano song', 'midnight', 'TDunc Piano', 'save your tears', 'the weeknd', 'piano covers', 'save your tears piano cover']",en
youtube#video,bMPntHKOs57N3xsCmHwk882Aqrw,ep9QP4dCsK0,UCgx_iANJu2vdqaVldHn94vg,2021-10-30T10:27:02Z,UCgx_iANJu2vdqaVldHn94vg,Midnight - TDunc Piano (Original Composition),"hey everyone, here is the full version of midnight (one of my own compositions) that I promised a couple days ago. This is probably the hardest piano song I have performed so far and I call it Midnight. Make sure to drop a likes comment and subscribe if you haven't already. We are on the road to 100 subs we are so close!!💯




#darkpiano #halloween #composition",https://i.ytimg.com/vi/ep9QP4dCsK0/default.jpg,120,90,https://i.ytimg.com/vi/ep9QP4dCsK0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ep9QP4dCsK0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ep9QP4dCsK0/sddefault.jpg,640,480,https://i.ytimg.com/vi/ep9QP4dCsK0/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Midnight - TDunc Piano (Original Composition),"hey everyone, here is the full version of midnight (one of my own compositions) that I promised a couple days ago. This is probably the hardest piano song I have performed so far and I call it Midnight. Make sure to drop a likes comment and subscribe if you haven't already. We are on the road to 100 subs we are so close!!💯




#darkpiano #halloween #composition",en-GB,295,27,0,13,"['piano music', 'piano tutorial', 'fast piano', 'easy tutorial piano', 'how to learn piano fast', 'how to play piano', 'tduncpiano', 'quick piano', 'satisfying videos', 'satisying piano', 'piano relaxing music for sleep', 'piano easy songs for beginners slow', 'piano easy songs to learn', 'good piano music', 'mission impossible', 'impossible piano', 'insane piano', 'unreal piano playing', 'easy piano songs', 'how to learn piano', 'halloween', 'dark piano', 'hardest piano song', 'midnight', 'TDunc Piano']",en
youtube#video,liyVcP2kwpNtqFmbf8Rpg_H4A8k,dxUyb9P7TV4,UCgx_iANJu2vdqaVldHn94vg,2021-10-25T16:26:42Z,UCgx_iANJu2vdqaVldHn94vg,*New* Impossible piano bridge,"Make sure to drop a like, comment and subscribe if you havnt already. we on the road to 100subs I believe let's get it!! 💯💯📈

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#piano #improvisation #shorts 

-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",https://i.ytimg.com/vi/dxUyb9P7TV4/default.jpg,120,90,https://i.ytimg.com/vi/dxUyb9P7TV4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dxUyb9P7TV4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dxUyb9P7TV4/sddefault.jpg,640,480,https://i.ytimg.com/vi/dxUyb9P7TV4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,*New* Impossible piano bridge,"Make sure to drop a like, comment and subscribe if you havnt already. we on the road to 100subs I believe let's get it!! 💯💯📈

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


#piano #improvisation #shorts 

-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",en-GB,4747,170,0,,"['piano music', 'piano man', 'piano tutorial', 'easy piano', 'fast piano', 'easy tutorial piano', 'how to learn piano fast', 'how to play piano', 'tduncpiano', 'quick piano', 'satisfying videos', 'satisying piano', 'piano relaxing music for sleep', 'piano easy songs for beginners slow', 'piano easy songs to learn', 'good piano music', 'mission impossible', 'impossible piano', 'insane piano', 'unreal piano playing', 'cool piano', 'piano lessons']",en
youtube#video,x8V66KwR2qIfeLnc1LV8uRe6jaY,sm4TC8Kgi64,UCgx_iANJu2vdqaVldHn94vg,2021-10-24T19:47:47Z,UCgx_iANJu2vdqaVldHn94vg,Stretched - TDunc Piano (Original composition),"Full video of Stretched ( new composition )
Leave a like comment and subscribe if you haven't already.
LETS GET 100 SUBS!!!

#composition #piano",https://i.ytimg.com/vi/sm4TC8Kgi64/default.jpg,120,90,https://i.ytimg.com/vi/sm4TC8Kgi64/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sm4TC8Kgi64/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sm4TC8Kgi64/sddefault.jpg,640,480,https://i.ytimg.com/vi/sm4TC8Kgi64/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Stretched - TDunc Piano (Original composition),"Full video of Stretched ( new composition )
Leave a like comment and subscribe if you haven't already.
LETS GET 100 SUBS!!!

#composition #piano",en-GB,314,26,0,22,"['piano', 'composition', 'tduncpiano', 'how to write melody on piano', 'how to write a melody in music', 'how to improvise', 'Tdunc', 'stretched', 'music', 'bradfield college', 'song writing', 'how to play piano', 'how to write music', 'easy piano']",en
youtube#video,I1A8OxP7XMV5OhzPJMRLHujicHU,WadYvYkrNd4,UCgx_iANJu2vdqaVldHn94vg,2021-10-20T14:53:37Z,UCgx_iANJu2vdqaVldHn94vg,Alan Walker - The Spectre | Piano cover arr. by Peter Buka,"full video coming soon, make sure to subscribe like comment share all of that, have a good day!",https://i.ytimg.com/vi/WadYvYkrNd4/default.jpg,120,90,https://i.ytimg.com/vi/WadYvYkrNd4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WadYvYkrNd4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/WadYvYkrNd4/sddefault.jpg,640,480,https://i.ytimg.com/vi/WadYvYkrNd4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Alan Walker - The Spectre | Piano cover arr. by Peter Buka,"full video coming soon, make sure to subscribe like comment share all of that, have a good day!",en-GB,4393,163,0,64,"['alanwalker', 'easy piano', 'how to get better at piano', 'how to learn piano', 'how to play piano', 'how to read a sheet music', 'peterbuka', 'tduncpiano', 'thespectre', 'alan walker the spectre piano', 'the spectre piano tutorial', 'peter buka', 'alan walker', 'piano cover', 'easy piano songs']",en
youtube#video,f4-cYvOKvtFR4Lfr9vyPRBwadfQ,jrIg2xg-HHo,UCgx_iANJu2vdqaVldHn94vg,2021-10-08T17:07:31Z,UCgx_iANJu2vdqaVldHn94vg,Imagine Dragons - Demons | Piano cover arr. by Peter Buka,If you could drop a like comment or even a subscribe would be greatly appreciated let's get 10 likes and I'll learn The Spectre 💯🎹,https://i.ytimg.com/vi/jrIg2xg-HHo/default.jpg,120,90,https://i.ytimg.com/vi/jrIg2xg-HHo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jrIg2xg-HHo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jrIg2xg-HHo/sddefault.jpg,640,480,https://i.ytimg.com/vi/jrIg2xg-HHo/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Imagine Dragons - Demons | Piano cover arr. by Peter Buka,If you could drop a like comment or even a subscribe would be greatly appreciated let's get 10 likes and I'll learn The Spectre 💯🎹,en-GB,1837,62,0,34,"['piano', 'peterbuka', 'demons', 'steinway and sons', 'easy piano', 'how to learn piano', 'what to do next on piano', 'how to pick piano quick', 'easy piano tutorial', 'music', 'imagine dragons', 'band', 'piano cover', 'piano man', 'piano tutorial', 'piano covers', 'easy piano covers']",en
youtube#video,vpu5iLGti-iCrh2AC-4PC3oG3cs,GsgwgoxiUIQ,UCgx_iANJu2vdqaVldHn94vg,2021-10-01T08:37:37Z,UCgx_iANJu2vdqaVldHn94vg,Stretched - Tdunc Piano,"New song I'm working on, please like comment and subscribe we on the road to 100 subs lets get it
#pianoman #composition

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",https://i.ytimg.com/vi/GsgwgoxiUIQ/default.jpg,120,90,https://i.ytimg.com/vi/GsgwgoxiUIQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GsgwgoxiUIQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/GsgwgoxiUIQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/GsgwgoxiUIQ/maxresdefault.jpg,1280.0,720.0,TDunc Piano,22,none,Stretched - Tdunc Piano,"New song I'm working on, please like comment and subscribe we on the road to 100 subs lets get it
#pianoman #composition

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",en-GB,665,48,0,10,"['piano', 'composition', 'tduncpiano', 'how to learn piano', 'easy piano songs', 'how to play piano', 'how to play river flows in you on piano', 'easy piano tutorials', 'easy piano', 'slow piano tutorials', 'simple piano', 'simple piano songs for beginners']",en
youtube#video,-ulf9S-LsAEytQiLIPzzqJBU9VQ,r0UYey67GFI,UCgx_iANJu2vdqaVldHn94vg,2021-09-26T21:15:36Z,UCgx_iANJu2vdqaVldHn94vg,EPIC intro - Tdunc piano,"A little something something I been cooking up in the kitchen, even slow braising that beef, spread the word about this channel ca mon babayyyy

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",https://i.ytimg.com/vi/r0UYey67GFI/default.jpg,120,90,https://i.ytimg.com/vi/r0UYey67GFI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/r0UYey67GFI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/r0UYey67GFI/sddefault.jpg,640,480,https://i.ytimg.com/vi/r0UYey67GFI/maxresdefault.jpg,1280.0,720.0,TDunc Piano,22,none,EPIC intro - Tdunc piano,"A little something something I been cooking up in the kitchen, even slow braising that beef, spread the word about this channel ca mon babayyyy

  Latest Video:
Please take me out my misery 😭🙏 - https://youtu.be/Jk-6dQAtttg
439 Views - Mar 15, 2024

Subscriber goal:
||||||||||||||| 140% ||||||||||||||| 1.4K/1K 


-~-~~-~~~-~~-~-
Click this link and download Tube Buddy today for free to help support the channel:

https://www.tubebuddy.com/TDuncpiano

Please watch: ""Alan Walker - The Spectre - Piano cover arr. Peter Buka (full video)"" 
https://www.youtube.com/watch?v=erfJHoWAlSA
-~-~~-~~~-~~-~-",en-GB,781,59,0,8,"['epic piano', 'melody writing', 'composition', 'tduncpiano']",en
